,year,state_name,Commodity,crop_type,cul_cost_c2,derived_yield,mat_lab_input_seed,mat_lab_input_fertilizer,mat_lab_input_manure,seed_rate_per_unit,fert_rate_per_unit,manure_rate_per_unit,total_human_hours,total_labor_cost,total_operational_cost,total_fixed_cost,Unnamed: 0
2390,1999,Maharashtra,blackgram,Pulses,8335.65,4.83,14.52,58.94,2.6,32.62,15.21,31.38,0.0,4694.549999999999,4770.61,2017.49,2240.0
2391,1999,Maharashtra,cotton,Fiber Crops,15249.57,7.85,3.73,102.59,7.33,313.38,12.8,35.27,0.0,6968.39,7082.04,4341.849999999999,2241.0
2392,1999,Maharashtra,mungbean,Pulses,7826.9,4.64,15.01,44.14,1.71,24.79,14.16,29.14,0.0,4434.51,4495.370000000001,2168.3700000000003,2242.0
2393,1999,Maharashtra,sorghum,Cereals,11120.49,14.05,10.71,63.1,5.26,30.79,12.35,30.15,0.0,5940.23,6019.3,3405.36,2243.0
2394,1999,Andhra Pradesh,cotton,Fiber Crops,17044.39,9.28,5.7,121.81,12.47,239.48,12.02,22.87,0.0,5173.52,5313.5,6318.910000000001,2244.0
2395,1999,Andhra Pradesh,maize,Cereals,12550.04,21.42,20.44,143.97,11.25,28.59,11.55,21.62,0.0,4783.31,4958.97,4722.3,2245.0
2396,1999,Andhra Pradesh,blackgram,Pulses,8173.79,6.16,24.2,18.49,0.66,24.72,12.42,25.0,0.0,2891.9100000000003,2935.26,3907.69,2246.0
2397,1999,Andhra Pradesh,rice,Cereals,25325.29,46.75,85.74,178.63,22.83,9.56,11.85,19.84,0.0,10603.11,10890.31,9130.259999999998,2247.0
2398,1999,Andhra Pradesh,mungbean,Pulses,9383.21,6.98,20.01,42.57,1.66,23.36,13.19,26.24,0.0,3427.6000000000004,3491.8400000000006,4652.57,2248.0
2399,1999,Andhra Pradesh,pigeonpeas,Pulses,10406.45,6.19,14.35,52.4,3.74,23.47,13.42,20.98,0.0,3882.43,3952.92,4289.410000000001,2249.0
2400,1999,Andhra Pradesh,sorghum,Cereals,9299.02,10.26,10.84,77.46,4.95,15.65,11.86,24.75,0.0,4144.29,4237.54,3784.72,2250.0
2401,1999,Karnataka,rice,Cereals,23435.84,44.49,77.54,233.53,57.17,8.87,12.06,21.99,0.0,9505.75,9873.990000000002,7624.09,2251.0
2402,1999,Karnataka,cotton,Fiber Crops,10094.81,4.1,6.88,79.37,16.22,103.41,12.43,41.08,0.0,4445.17,4547.64,2492.56,2252.0
2403,1999,Karnataka,pigeonpeas,Pulses,10576.25,4.84,13.59,59.52,10.36,24.8,12.57,43.48,0.0,4674.040000000001,4757.510000000001,3384.15,2253.0
2404,1999,Karnataka,maize,Cereals,13211.64,29.65,18.35,123.56,16.95,43.91,12.32,36.27,0.0,5095.95,5254.81,4549.85,2254.0
2405,1999,Karnataka,sorghum,Cereals,6549.23,7.73,7.37,46.71,4.85,21.04,12.4,43.27,0.0,3279.44,3338.37,2161.27,2255.0
2406,1999,Kerala,rice,Cereals,24099.8,33.44,0.0,117.64,23.91,0.0,11.72,52.26,0.0,14324.15,14465.7,5448.570000000001,2256.0
2407,1999,Tamil Nadu,rice,Cereals,29014.45,47.36,0.0,208.26,40.95,0.0,11.5,14.24,0.0,12643.98,12893.19,9254.99,2257.0
2408,1999,Tamil Nadu,blackgram,Pulses,7813.74,4.54,19.6,5.77,19.8,25.42,11.81,11.72,0.0,3329.1600000000003,3374.3300000000004,3419.8,2258.0
2409,1999,Tamil Nadu,cotton,Fiber Crops,27347.18,11.24,10.3,194.04,26.48,65.12,11.32,19.42,0.0,11581.98,11812.8,10403.22,2259.0
2410,1999,Tamil Nadu,pigeonpeas,Pulses,12736.29,6.46,16.21,9.8,27.64,29.83,8.7,20.28,0.0,7880.74,7934.39,3538.4700000000003,2260.0
2411,1999,Tamil Nadu,sorghum,Cereals,10369.14,9.29,40.71,6.45,37.59,9.15,10.08,12.08,0.0,5738.8600000000015,5823.6100000000015,3536.5599999999995,2261.0
2412,2000,Himachal Pradesh,wheat,Cereals,8679.83,6.89,127.85,39.91,38.35,6.81,11.13,20.49,0.0,3387.49,3593.599999999999,3088.04,2262.0
2413,2000,Himachal Pradesh,maize,Cereals,9321.56,12.82,31.73,38.06,48.67,8.15,10.71,19.79,0.0,4431.499999999999,4549.959999999999,3158.9700000000003,2263.0
2414,2000,Himachal Pradesh,potato,Vegetable,35646.35,83.12,1802.12,186.03,89.35,6.39,12.3,21.19,0.0,7415.629999999999,9493.13,12014.87,2264.0
2415,2000,Punjab,cotton,Fiber Crops,22998.37,11.57,12.49,76.03,0.31,47.64,11.16,4.0,0.0,8036.530000000001,8125.360000000001,8090.75,2265.0
2416,2000,Punjab,wheat,Cereals,22536.93,47.8,102.89,222.09,8.13,6.25,11.37,3.86,0.0,5650.54,5983.650000000001,12154.84,2266.0
2417,2000,Punjab,rice,Cereals,22305.79,57.5,0.0,171.37,20.87,0.0,10.88,4.45,0.0,6309.85,6502.09,10512.44,2267.0
2418,2000,Haryana,cotton,Fiber Crops,19248.01,11.91,12.22,58.93,0.0,30.94,11.61,0.0,0.0,8761.289999999999,8832.439999999999,7255.380000000001,2268.0
2419,2000,Haryana,wheat,Cereals,21355.78,41.93,119.61,196.3,0.0,7.07,11.32,0.0,0.0,6413.830000000001,6729.740000000001,9793.940000000002,2269.0
2420,2000,Haryana,rice,Cereals,22088.22,38.94,0.0,197.73,16.1,0.0,11.3,7.32,0.0,8031.47,8245.300000000001,8305.57,2270.0
2421,2000,Rajasthan,maize,Cereals,13359.46,10.04,33.4,55.11,29.24,7.35,12.18,33.05,0.0,7220.68,7338.429999999999,3661.28,2271.0
2422,2000,Rajasthan,chickpea,Pulses,10499.73,7.97,54.55,9.25,0.0,16.49,13.53,0.0,0.0,4319.820000000001,4383.620000000001,4175.86,2272.0
2423,2000,Rajasthan,mungbean,Pulses,5995.34,2.16,19.28,1.73,3.05,28.83,11.4,29.09,0.0,3645.58,3669.640000000001,1543.64,2273.0
2424,2000,Rajasthan,cotton,Fiber Crops,13194.72,16.71,17.65,109.59,3.48,31.22,10.03,13.48,0.0,5088.14,5218.86,5155.96,2274.0
2425,2000,Rajasthan,sorghum,Cereals,4939.84,4.28,34.17,7.93,0.0,11.35,13.38,0.0,0.0,2615.9,2658.0,1771.05,2275.0
2426,2000,Rajasthan,barley,Cereals,16141.81,25.62,131.99,66.23,1.31,6.83,12.72,30.0,0.0,7249.44,7448.969999999999,5381.870000000001,2276.0
2427,2000,Rajasthan,wheat,Cereals,18307.63,29.2,150.65,110.18,2.79,8.36,11.85,22.09,0.0,7158.860000000001,7422.48,6202.119999999999,2277.0
2428,2000,Rajasthan,blackgram,Pulses,7083.6,2.43,21.85,13.22,1.19,25.48,13.13,29.43,0.0,4047.48,4083.74,2140.96,2278.0
2429,2000,Uttar Pradesh,blackgram,Pulses,6692.09,5.75,14.53,0.1,0.71,23.42,10.0,18.04,0.0,3408.62,3423.96,2822.4700000000003,2279.0
2430,2000,Uttar Pradesh,lentil,Pulses,8321.18,6.06,45.77,5.18,1.29,15.9,13.3,16.86,0.0,3316.31,3368.55,3964.35,2280.0
2431,2000,Uttar Pradesh,wheat,Cereals,16612.58,32.59,136.98,136.87,5.45,6.95,12.04,19.51,0.0,5826.87,6106.169999999999,6211.719999999999,2281.0
2432,2000,Uttar Pradesh,potato,Vegetable,30571.55,167.4,2833.73,244.55,40.26,2.46,13.2,22.83,0.0,9752.89,12871.43,7962.02,2282.0
2433,2000,Uttar Pradesh,maize,Cereals,10623.72,16.18,19.85,58.03,6.21,11.01,10.89,19.37,0.0,6323.17,6407.26,2965.26,2283.0
2434,2000,Uttar Pradesh,barley,Cereals,12841.17,29.18,119.2,78.59,0.84,6.02,12.46,18.73,0.0,4710.589999999999,4909.219999999999,5392.6900000000005,2284.0
2435,2000,Uttar Pradesh,pigeonpeas,Pulses,10836.49,10.27,16.94,1.65,2.26,19.92,10.13,18.23,0.0,4043.04,4063.890000000001,6258.75,2285.0
2436,2000,Uttar Pradesh,rice,Cereals,14760.66,32.94,0.0,110.05,6.94,0.0,11.23,17.39,0.0,6458.88,6575.87,4894.71,2286.0
2437,2000,Uttar Pradesh,chickpea,Pulses,12028.54,12.24,88.95,12.0,1.58,17.16,14.42,15.99,0.0,4072.79,4175.320000000001,5774.86,2287.0
2438,2000,Bihar,potato,Vegetable,29552.02,118.3,1660.46,163.98,100.29,4.39,13.5,24.04,0.0,8050.42,9975.15,7963.71,2288.0
2439,2000,Bihar,maize,Cereals,13863.16,24.88,22.85,157.07,7.92,28.88,14.65,29.54,0.0,5647.219999999999,5835.06,4105.219999999999,2289.0
2440,2000,Bihar,chickpea,Pulses,8087.89,10.23,74.24,26.24,0.0,17.99,14.68,0.0,0.0,2422.28,2522.76,3698.16,2290.0
2441,2000,Bihar,rice,Cereals,12249.87,23.38,63.22,75.36,0.87,11.78,10.8,12.19,0.0,6377.25,6516.7,4099.58,2291.0
2442,2000,Bihar,lentil,Pulses,9338.75,8.77,31.09,24.26,0.49,16.52,13.98,13.31,0.0,3403.43,3459.27,4875.5,2292.0
2443,2000,Bihar,wheat,Cereals,14042.31,24.98,115.11,135.46,1.52,8.06,12.61,20.28,0.0,5119.91,5372.0,4933.530000000001,2293.0
2444,2000,Assam,rice,Cereals,12954.78,26.17,64.81,12.03,4.46,7.9,13.92,39.93,0.0,7838.110000000001,7919.410000000001,4057.250000000001,2294.0
2445,2000,Assam,jute,Fiber Crops,13349.53,16.91,8.57,16.14,11.03,45.46,12.38,36.37,0.0,8926.27,8962.01,3211.69,2295.0
2446,2000,West Bengal,rice,Cereals,19031.46,30.37,71.59,95.81,28.02,8.3,12.57,18.63,0.0,9974.28,10169.7,5285.39,2296.0
2447,2000,West Bengal,potato,Vegetable,47139.59,204.44,1497.62,662.16,33.55,5.04,12.52,24.15,0.0,13564.509999999998,15757.839999999997,12202.14,2297.0
2448,2000,West Bengal,jute,Fiber Crops,18338.18,19.82,7.58,70.05,12.67,42.76,13.73,35.89,0.0,10639.39,10729.69,5121.08,2298.0
2449,2000,Odisha,niger seed,Oilseeds,5558.81,4.28,10.19,0.0,0.0,15.89,0.0,0.0,0.0,2695.0600000000004,2705.2500000000005,2656.3500000000004,2299.0
2450,2000,Odisha,mungbean,Pulses,5879.81,3.41,27.84,0.96,0.6,23.78,16.98,24.35,0.0,2903.24,2932.64,2214.73,2300.0
2451,2000,Odisha,blackgram,Pulses,5934.4,3.56,31.7,0.14,0.62,22.96,19.53,20.2,0.0,2820.7100000000005,2853.17,2301.46,2301.0
2452,2000,Odisha,pigeonpeas,Pulses,5926.95,4.56,22.73,0.0,1.49,17.24,0.0,24.21,0.0,3053.1,3077.32,2373.9,2302.0
2453,2000,Odisha,rice,Cereals,15093.57,26.1,90.47,81.18,23.98,6.48,12.34,22.05,0.0,7711.110000000001,7906.740000000001,4898.43,2303.0
2454,2000,Odisha,jute,Fiber Crops,15680.16,16.31,7.84,32.51,19.17,37.87,11.63,27.07,0.0,10136.55,10196.07,4137.54,2304.0
2455,2000,Madhya Pradesh,lentil,Pulses,8987.49,8.01,61.24,26.51,0.44,16.52,14.75,30.0,0.0,2989.5799999999995,3077.7699999999995,4325.360000000001,2305.0
2456,2000,Madhya Pradesh,sorghum,Cereals,6283.16,8.46,12.18,13.61,3.24,9.63,12.7,34.95,0.0,2978.63,3007.66,2789.4,2306.0
2457,2000,Madhya Pradesh,blackgram,Pulses,5838.94,3.17,22.29,5.21,2.33,19.95,13.02,25.51,0.0,2991.76,3021.5899999999992,2165.9300000000003,2307.0
2458,2000,Madhya Pradesh,rice,Cereals,11370.33,13.96,98.4,50.71,16.96,6.66,12.01,31.72,0.0,5181.66,5347.73,4072.58,2308.0
2459,2000,Madhya Pradesh,wheat,Cereals,11998.8,17.2,119.8,77.79,0.5,7.24,12.8,22.18,0.0,3940.14,4138.2300000000005,4891.81,2309.0
2460,2000,Madhya Pradesh,chickpea,Pulses,11082.43,9.36,88.18,33.46,0.12,16.91,14.32,62.7,0.0,3397.87,3519.63,4952.52,2310.0
2461,2000,Madhya Pradesh,cotton,Fiber Crops,7407.33,2.53,3.32,27.78,5.36,149.1,13.67,31.6,0.0,2784.97,2821.4300000000003,3414.51,2311.0
2462,2000,Madhya Pradesh,pigeonpeas,Pulses,6633.56,4.74,18.28,8.66,2.4,19.03,11.97,47.18,0.0,3198.38,3227.7200000000003,2803.66,2312.0
2463,2000,Madhya Pradesh,maize,Cereals,6035.6,7.08,21.16,30.02,3.09,9.5,12.38,32.64,0.0,3119.17,3173.44,2159.18,2313.0
2464,2000,Gujarat,wheat,Cereals,17716.85,28.43,140.84,161.35,0.77,9.46,12.09,20.02,0.0,6759.679999999999,7062.64,4918.7,2314.0
2465,2000,Gujarat,cotton,Fiber Crops,10691.06,3.75,6.14,59.19,41.7,108.98,12.48,16.88,0.0,5214.77,5321.8,2321.01,2315.0
2466,2000,Gujarat,pigeonpeas,Pulses,10400.39,7.7,13.78,52.32,37.0,21.91,12.07,13.22,0.0,4557.03,4660.129999999999,4157.04,2316.0
2467,2000,Maharashtra,cotton,Fiber Crops,14234.09,6.08,4.23,113.88,10.76,201.3,13.19,42.19,0.0,6550.639999999999,6679.509999999999,3760.2,2317.0
2468,2000,Maharashtra,sorghum,Cereals,10848.87,12.07,10.59,64.99,4.1,28.28,13.44,39.92,0.0,6100.25,6179.93,2966.75,2318.0
2469,2000,Maharashtra,mungbean,Pulses,7320.4,4.24,16.53,44.73,1.35,30.77,14.86,36.15,0.0,3886.3600000000006,3948.9700000000007,2058.37,2319.0
2470,2000,Maharashtra,pigeonpeas,Pulses,8784.34,7.28,15.65,33.53,0.85,25.64,13.27,40.54,0.0,4142.39,4192.42,3577.77,2320.0
2471,2000,Maharashtra,blackgram,Pulses,7397.67,3.46,15.05,54.36,2.71,42.25,14.23,46.46,0.0,4017.650000000001,4089.770000000001,1683.9900000000002,2321.0
2472,2000,Andhra Pradesh,pigeonpeas,Pulses,10623.58,4.49,16.33,70.61,9.04,22.24,13.91,35.45,0.0,4546.57,4642.549999999999,3400.73,2322.0
2473,2000,Andhra Pradesh,mungbean,Pulses,9012.06,4.66,19.12,65.66,2.12,24.29,13.19,25.29,0.0,3910.94,3997.84,3447.67,2323.0
2474,2000,Andhra Pradesh,rice,Cereals,26176.54,49.0,86.16,189.46,25.94,9.33,11.84,22.56,0.0,11113.450000000004,11415.010000000002,9003.900000000001,2324.0
2475,2000,Andhra Pradesh,cotton,Fiber Crops,21233.19,12.42,3.86,135.68,16.73,334.21,12.45,24.14,0.0,7338.110000000001,7494.38,8195.32,2325.0
2476,2000,Andhra Pradesh,blackgram,Pulses,8790.26,6.58,24.77,19.02,3.03,27.04,12.34,24.62,0.0,2885.38,2932.2000000000003,4428.81,2326.0
2477,2000,Andhra Pradesh,sorghum,Cereals,9084.86,10.6,10.41,74.56,5.45,16.17,13.38,27.96,0.0,3885.56,3975.98,3709.32,2327.0
2478,2000,Andhra Pradesh,maize,Cereals,11389.47,21.15,23.75,131.34,13.99,31.22,12.44,27.99,0.0,4763.05,4932.13,3440.8500000000004,2328.0
2479,2000,Karnataka,rice,Cereals,25014.92,45.48,88.83,222.16,28.03,9.46,13.28,31.5,0.0,11739.02,12078.04,6816.570000000001,2329.0
2480,2000,Karnataka,cotton,Fiber Crops,11319.81,4.39,8.03,71.59,7.63,87.91,13.45,37.44,0.0,4924.12,5011.37,3239.05,2330.0
2481,2000,Karnataka,pigeonpeas,Pulses,8143.78,5.63,13.18,48.65,1.0,26.84,14.57,45.54,0.0,3319.98,3382.8099999999995,2606.08,2331.0
2482,2000,Karnataka,maize,Cereals,12346.36,35.01,18.15,137.39,14.28,39.33,12.55,38.89,0.0,5015.12,5184.94,3875.56,2332.0
2483,2000,Karnataka,sorghum,Cereals,6280.93,8.98,6.86,48.7,2.94,21.02,13.22,41.09,0.0,3340.4400000000005,3398.9400000000005,1824.72,2333.0
2484,2000,Kerala,rice,Cereals,24273.8,33.05,0.0,106.55,24.75,0.0,12.78,53.38,0.0,14473.47,14604.77,5374.0,2334.0
2485,2000,Tamil Nadu,sorghum,Cereals,10746.93,15.32,26.72,46.49,4.21,10.81,10.81,25.41,0.0,6131.59,6209.01,3239.34,2335.0
2486,2000,Tamil Nadu,cotton,Fiber Crops,28148.93,9.22,10.95,145.47,14.33,50.77,12.58,26.73,0.0,12191.39,12362.14,11246.79,2336.0
2487,2000,Tamil Nadu,rice,Cereals,27913.98,48.67,0.0,220.24,51.23,0.0,12.14,12.4,0.0,12456.14,12727.61,8147.019999999999,2337.0
2488,2000,Tamil Nadu,blackgram,Pulses,9027.13,5.36,24.35,13.94,0.02,33.91,10.82,30.0,0.0,4072.41,4110.72,3576.19,2338.0
2489,2001,Himachal Pradesh,potato,Vegetable,37103.72,91.49,1899.74,181.97,107.59,7.09,13.22,25.98,0.0,7335.12,9524.42,10280.45,2339.0
2490,2001,Himachal Pradesh,wheat,Cereals,10401.5,10.97,122.31,51.84,42.51,8.26,10.71,19.08,0.0,4161.950000000001,4378.6100000000015,3741.17,2340.0
2491,2001,Himachal Pradesh,maize,Cereals,9329.25,12.79,33.77,45.14,50.49,7.19,9.79,20.01,0.0,4522.78,4652.18,3023.2200000000003,2341.0
2492,2001,Punjab,rice,Cereals,23577.39,59.48,0.0,177.44,19.62,0.0,10.66,4.23,0.0,6827.140000000001,7024.200000000001,11252.289999999995,2342.0
2493,2001,Punjab,wheat,Cereals,22930.99,45.72,102.16,225.35,5.07,7.11,11.14,4.28,0.0,6050.610000000001,6383.1900000000005,11885.5,2343.0
2494,2001,Punjab,cotton,Fiber Crops,25771.68,9.27,12.7,76.29,4.61,58.42,11.54,3.96,0.0,9447.76,9541.360000000002,6744.42,2344.0
2495,2001,Haryana,chickpea,Pulses,10368.2,6.25,48.69,20.38,0.0,25.31,14.98,0.0,0.0,3595.13,3664.2,4794.58,2345.0
2496,2001,Haryana,rice,Cereals,23422.17,38.71,0.0,199.38,3.07,0.0,11.33,10.0,0.0,8121.41,8323.859999999999,9134.57,2346.0
2497,2001,Haryana,cotton,Fiber Crops,14759.92,2.62,13.34,59.5,0.0,29.08,12.26,0.0,0.0,8332.76,8405.6,2905.13,2347.0
2498,2001,Haryana,wheat,Cereals,22178.73,41.62,120.46,190.73,0.0,7.54,11.24,0.0,0.0,7113.67,7424.86,9637.14,2348.0
2499,2001,Rajasthan,barley,Cereals,16460.81,25.96,137.06,69.53,11.45,5.23,12.19,20.0,0.0,7789.69,8007.73,4420.42,2349.0
2500,2001,Rajasthan,maize,Cereals,13300.99,13.56,31.9,48.87,38.19,6.52,11.79,31.36,0.0,8271.52,8390.480000000001,2783.4700000000003,2350.0
2501,2001,Rajasthan,wheat,Cereals,19181.62,35.16,156.87,103.58,7.98,8.21,12.58,28.31,0.0,7131.75,7400.179999999999,6273.25,2351.0
2502,2001,Rajasthan,blackgram,Pulses,8459.34,3.23,23.08,12.17,1.32,30.81,12.93,25.68,0.0,4522.16,4558.73,2900.42,2352.0
2503,2001,Rajasthan,mungbean,Pulses,5942.78,3.02,17.88,2.69,0.09,28.38,14.56,33.31,0.0,3665.87,3686.53,1475.01,2353.0
2504,2001,Rajasthan,cotton,Fiber Crops,13103.78,9.48,16.18,65.77,3.75,27.55,11.76,34.61,0.0,5634.71,5720.410000000001,4334.53,2354.0
2505,2001,Rajasthan,sorghum,Cereals,6148.13,4.1,40.75,7.33,2.27,8.66,12.36,40.0,0.0,3406.07,3456.42,2103.32,2355.0
2506,2001,Rajasthan,chickpea,Pulses,11153.89,7.16,59.59,12.3,0.6,20.8,14.72,20.0,0.0,4877.78,4950.27,3275.8699999999994,2356.0
2507,2001,Uttar Pradesh,maize,Cereals,11239.72,16.57,20.43,44.34,19.15,9.08,10.89,21.61,0.0,6904.830000000001,6988.750000000001,3031.8499999999995,2357.0
2508,2001,Uttar Pradesh,chickpea,Pulses,11572.12,11.23,86.77,6.78,0.44,19.26,13.01,20.0,0.0,4078.84,4172.83,5318.05,2358.0
2509,2001,Uttar Pradesh,wheat,Cereals,16272.82,31.08,139.49,138.21,3.54,6.98,11.81,23.49,0.0,5906.719999999999,6187.959999999999,6181.4800000000005,2359.0
2510,2001,Uttar Pradesh,lentil,Pulses,10694.07,6.77,46.05,9.43,1.6,15.73,11.81,10.1,0.0,4648.27,4705.35,4976.17,2360.0
2511,2001,Uttar Pradesh,potato,Vegetable,41263.64,186.85,3263.71,178.23,30.96,5.16,11.46,22.3,0.0,10210.05,13682.95,9771.13,2361.0
2512,2001,Uttar Pradesh,blackgram,Pulses,8066.9,7.3,16.37,0.13,0.31,25.61,9.72,22.0,0.0,4095.95,4112.760000000001,3400.74,2362.0
2513,2001,Uttar Pradesh,barley,Cereals,13233.64,28.65,116.34,69.26,0.52,5.85,11.71,21.38,0.0,5064.54,5250.660000000001,5578.48,2363.0
2514,2001,Uttar Pradesh,rice,Cereals,15844.29,32.99,0.0,112.24,9.46,0.0,11.13,20.47,0.0,6897.6,7019.3,5401.280000000001,2364.0
2515,2001,Uttar Pradesh,pigeonpeas,Pulses,11978.74,10.17,16.33,1.62,3.05,19.92,10.3,20.95,0.0,4776.76,4797.76,6619.320000000001,2365.0
2516,2001,Bihar,rice,Cereals,11624.99,24.56,66.77,67.62,1.29,10.98,11.01,19.33,0.0,5868.14,6003.820000000001,4059.25,2366.0
2517,2001,Bihar,chickpea,Pulses,9152.17,8.59,67.07,32.69,0.0,19.59,14.12,0.0,0.0,2817.46,2917.2200000000003,4337.7,2367.0
2518,2001,Bihar,lentil,Pulses,8809.59,7.8,35.11,35.85,0.81,16.29,14.3,17.86,0.0,3177.8700000000003,3249.6400000000003,4303.889999999999,2368.0
2519,2001,Bihar,wheat,Cereals,14467.65,23.52,117.03,129.86,0.06,8.12,13.03,38.61,0.0,5536.55,5783.5,4682.78,2369.0
2520,2001,Bihar,maize,Cereals,12577.38,21.7,20.73,120.98,8.58,26.07,13.9,19.97,0.0,5438.25,5588.539999999999,3722.33,2370.0
2521,2001,Bihar,potato,Vegetable,33288.13,104.09,1904.04,181.11,84.42,6.02,13.79,18.17,0.0,8845.269999999999,11014.839999999998,7427.71,2371.0
2522,2001,Assam,jute,Fiber Crops,14389.61,17.58,9.49,25.69,9.38,43.57,13.67,35.69,0.0,9367.48,9412.04,3708.15,2372.0
2523,2001,Assam,rice,Cereals,13444.19,25.65,63.97,13.43,4.5,7.92,14.02,42.54,0.0,8071.660000000001,8153.560000000001,4276.17,2373.0
2524,2001,West Bengal,potato,Vegetable,55960.55,231.85,1317.33,571.41,41.14,8.5,12.84,18.65,0.0,15016.86,16946.739999999998,16720.940000000002,2374.0
2525,2001,West Bengal,rice,Cereals,21579.37,35.34,73.59,100.15,30.91,8.85,12.61,19.48,0.0,11971.74,12176.39,5526.05,2375.0
2526,2001,West Bengal,jute,Fiber Crops,19553.85,21.27,7.15,66.92,14.43,43.55,13.34,23.67,0.0,11554.09,11642.59,5676.92,2376.0
2527,2001,Odisha,rice,Cereals,16803.45,31.89,90.12,84.06,25.2,6.35,12.74,22.5,0.0,9018.11,9217.490000000002,5151.73,2377.0
2528,2001,Odisha,mungbean,Pulses,5998.57,3.03,28.96,0.35,0.05,23.85,19.6,25.0,0.0,3238.8500000000004,3268.2100000000005,1971.16,2378.0
2529,2001,Odisha,blackgram,Pulses,6285.41,4.51,33.83,0.14,0.16,21.36,19.61,20.0,0.0,2981.7200000000003,3015.85,2500.79,2379.0
2530,2001,Odisha,pigeonpeas,Pulses,6146.85,5.08,21.91,0.6,0.24,17.75,9.01,25.71,0.0,3121.1600000000003,3143.91,2548.01,2380.0
2531,2001,Odisha,jute,Fiber Crops,16657.84,16.25,8.33,42.07,32.66,31.74,11.01,22.14,0.0,10986.69,11069.75,3976.39,2381.0
2532,2001,Odisha,niger seed,Oilseeds,4751.43,4.68,10.33,0.0,0.0,15.85,0.0,0.0,0.0,2871.6800000000003,2882.01,1668.3,2382.0
2533,2001,Madhya Pradesh,chickpea,Pulses,11722.07,11.16,85.41,36.0,0.13,18.83,14.39,42.79,0.0,3529.07,3650.61,5308.139999999999,2383.0
2534,2001,Madhya Pradesh,wheat,Cereals,12736.68,18.44,118.25,79.0,0.89,7.69,12.82,5.63,0.0,4257.900000000001,4456.040000000001,4975.58,2384.0
2535,2001,Madhya Pradesh,cotton,Fiber Crops,11008.82,3.81,5.07,93.69,0.93,132.39,13.94,43.08,0.0,5072.64,5172.33,3286.75,2385.0
2536,2001,Madhya Pradesh,rice,Cereals,13188.46,18.92,92.5,58.81,20.24,6.92,11.61,33.41,0.0,6473.15,6644.7,4365.28,2386.0
2537,2001,Madhya Pradesh,lentil,Pulses,8555.8,8.27,63.86,23.66,0.14,16.04,14.34,35.0,0.0,2820.2899999999995,2907.95,4058.07,2387.0
2538,2001,Madhya Pradesh,sorghum,Cereals,7467.59,7.87,13.21,22.32,6.19,9.36,11.8,45.1,0.0,4410.179999999999,4451.899999999999,2309.99,2388.0
2539,2001,Madhya Pradesh,pigeonpeas,Pulses,10020.39,9.03,17.42,3.19,3.41,26.62,10.48,50.0,0.0,4827.01,4851.03,4362.08,2389.0
2540,2001,Madhya Pradesh,maize,Cereals,6933.62,8.22,21.95,22.57,6.85,9.02,12.37,34.66,0.0,4289.08,4340.45,1832.3,2390.0
2541,2001,Gujarat,wheat,Cereals,16736.91,30.39,150.53,120.6,2.88,9.69,12.25,21.4,0.0,6234.06,6508.07,4724.21,2391.0
2542,2001,Gujarat,cotton,Fiber Crops,16768.25,7.2,4.35,80.97,41.41,158.65,12.29,17.8,0.0,8065.45,8192.18,3484.62,2392.0
2543,2001,Gujarat,pigeonpeas,Pulses,11319.32,8.77,14.46,61.91,22.21,23.62,11.81,14.14,0.0,5204.04,5302.62,4523.06,2393.0
2544,2001,Maharashtra,blackgram,Pulses,9491.92,4.95,14.6,55.79,2.55,43.64,14.51,40.42,0.0,5348.240000000001,5421.180000000001,2378.41,2394.0
2545,2001,Maharashtra,cotton,Fiber Crops,17234.1,7.62,4.34,103.26,14.17,212.27,13.63,44.51,0.0,8939.810000000001,9061.580000000002,3995.88,2395.0
2546,2001,Maharashtra,sorghum,Cereals,13225.02,12.67,10.44,66.87,3.76,29.25,12.85,59.21,0.0,7896.379999999999,7977.449999999999,3207.7,2396.0
2547,2001,Maharashtra,mungbean,Pulses,9724.82,5.57,16.16,53.83,2.25,33.94,14.01,38.66,0.0,5940.889999999999,6013.129999999999,2166.18,2397.0
2548,2001,Maharashtra,pigeonpeas,Pulses,11264.97,9.29,13.82,28.21,0.8,24.89,14.14,46.07,0.0,5353.500000000001,5396.330000000001,4816.02,2398.0
2549,2001,Andhra Pradesh,maize,Cereals,11983.11,22.73,22.76,103.9,8.13,30.47,12.62,26.59,0.0,5327.449999999999,5462.239999999999,4125.59,2399.0
2550,2001,Andhra Pradesh,rice,Cereals,27043.45,46.67,81.56,178.35,35.58,9.79,12.15,14.43,0.0,11804.56,12100.05,9205.23,2400.0
2551,2001,Andhra Pradesh,pigeonpeas,Pulses,12768.15,6.95,12.16,84.37,5.39,29.18,13.67,37.73,0.0,5135.780000000001,5237.700000000001,5078.59,2401.0
2552,2001,Andhra Pradesh,cotton,Fiber Crops,23401.12,13.41,4.45,139.68,15.2,332.09,12.33,21.84,0.0,8598.62,8757.950000000003,8644.03,2402.0
2553,2001,Andhra Pradesh,blackgram,Pulses,9398.31,7.37,39.98,7.03,4.15,22.41,12.23,24.36,0.0,3341.39,3392.55,4346.05,2403.0
2554,2001,Andhra Pradesh,sorghum,Cereals,12486.22,11.43,10.75,87.16,5.73,20.22,13.14,32.39,0.0,6840.39,6944.03,3837.42,2404.0
